EXP_GENE,RT_GENE,CORR
MFAP4,LINGO2-rt,0.873144226617
MMP23B,LINGO2-rt,0.873144226617
NFKBIZ,LINGO2-rt,0.873144226617
NLRP3,LINGO2-rt,0.873144226617
OGN,LINGO2-rt,0.873144226617
OSR1,LINGO2-rt,0.873144226617
PROK1,LINGO2-rt,0.873144226617
PTGES,LINGO2-rt,0.873144226617
PTPRR,LINGO2-rt,0.873144226617
REG4,LINGO2-rt,0.873144226617
RSPO2,LINGO2-rt,0.873144226617
S100A4,LINGO2-rt,0.873144226617
SERPINB13,LINGO2-rt,0.873144226617
SLC2A10,LINGO2-rt,0.873144226617
SLITRK6,LINGO2-rt,0.873144226617
SMCO3,LINGO2-rt,0.873144226617
SOCS3,LINGO2-rt,0.873144226617
SPRR3,LINGO2-rt,0.873144226617
SVEP1,LINGO2-rt,0.873144226617
TGFBR3,LINGO2-rt,0.873144226617
TNNT3,LINGO2-rt,0.873144226617
WFDC1,LINGO2-rt,0.873144226617
ZBED2,LINGO2-rt,0.873144226617
ADRA1B,DCN-rt,0.915219338615
ATP8B4,DCN-rt,0.915219338615
CCDC85A,DCN-rt,0.915219338615
CEBPD,DCN-rt,0.915219338615
CHRDL2,DCN-rt,0.915219338615
CILP,DCN-rt,0.915219338615
CLCA2,DCN-rt,0.915219338615
CMKLR1,DCN-rt,0.915219338615
COL15A1,DCN-rt,0.915219338615
COL8A2,DCN-rt,0.915219338615
COMP,DCN-rt,0.915219338615
CRISPLD2,DCN-rt,0.915219338615
CXCL14,DCN-rt,0.915219338615
DUOXA1,DCN-rt,0.915219338615
EGFLAM,DCN-rt,0.915219338615
ENDOD1,DCN-rt,0.915219338615
HGF,DCN-rt,0.915219338615
LAMA2,DCN-rt,0.915219338615
LRFN5,DCN-rt,0.915219338615
LTBR,DCN-rt,0.915219338615
MC1R,DCN-rt,0.915219338615
MFAP4,DCN-rt,0.915219338615
MMP23B,DCN-rt,0.915219338615
NFKBIZ,DCN-rt,0.915219338615
NLRP3,DCN-rt,0.915219338615
OGN,DCN-rt,0.915219338615
OSR1,DCN-rt,0.915219338615
PROK1,DCN-rt,0.915219338615
PTGES,DCN-rt,0.915219338615
PTPRR,DCN-rt,0.915219338615
REG4,DCN-rt,0.915219338615
RSPO2,DCN-rt,0.915219338615
S100A4,DCN-rt,0.915219338615
SERPINB13,DCN-rt,0.915219338615
SLC2A10,DCN-rt,0.915219338615
SLITRK6,DCN-rt,0.915219338615
SMCO3,DCN-rt,0.915219338615
SOCS3,DCN-rt,0.915219338615
SPRR3,DCN-rt,0.915219338615
SVEP1,DCN-rt,0.915219338615
TGFBR3,DCN-rt,0.915219338615
TNNT3,DCN-rt,0.915219338615
WFDC1,DCN-rt,0.915219338615
ZBED2,DCN-rt,0.915219338615
ADRA1B,LINC00114-rt,0.925575108863
ATP8B4,LINC00114-rt,0.925575108863
CCDC85A,LINC00114-rt,0.925575108863
CEBPD,LINC00114-rt,0.925575108863
CHRDL2,LINC00114-rt,0.925575108863
CILP,LINC00114-rt,0.925575108863
CLCA2,LINC00114-rt,0.925575108863
CMKLR1,LINC00114-rt,0.925575108863
COL15A1,LINC00114-rt,0.925575108863
COL8A2,LINC00114-rt,0.925575108863
COMP,LINC00114-rt,0.925575108863
CRISPLD2,LINC00114-rt,0.925575108863
CXCL14,LINC00114-rt,0.925575108863
DUOXA1,LINC00114-rt,0.925575108863
EGFLAM,LINC00114-rt,0.925575108863
ENDOD1,LINC00114-rt,0.925575108863
HGF,LINC00114-rt,0.925575108863
LAMA2,LINC00114-rt,0.925575108863
LRFN5,LINC00114-rt,0.925575108863
LTBR,LINC00114-rt,0.925575108863
MC1R,LINC00114-rt,0.925575108863
MFAP4,LINC00114-rt,0.925575108863
MMP23B,LINC00114-rt,0.925575108863
NFKBIZ,LINC00114-rt,0.925575108863
NLRP3,LINC00114-rt,0.925575108863
OGN,LINC00114-rt,0.925575108863
OSR1,LINC00114-rt,0.925575108863
PROK1,LINC00114-rt,0.925575108863
PTGES,LINC00114-rt,0.925575108863
PTPRR,LINC00114-rt,0.925575108863
REG4,LINC00114-rt,0.925575108863
RSPO2,LINC00114-rt,0.925575108863
S100A4,LINC00114-rt,0.925575108863
SERPINB13,LINC00114-rt,0.925575108863
SLC2A10,LINC00114-rt,0.925575108863
SLITRK6,LINC00114-rt,0.925575108863
