EXP_GENE,RT_GENE,CORR
SCGN,THEM6-rt,0.850219729143
SCTR,THEM6-rt,0.850219729143
SDR9C7,THEM6-rt,0.850219729143
SLC4A4,THEM6-rt,0.850219729143
SV2B,THEM6-rt,0.850219729143
ABCC8,TSPYL5-rt,0.751271766951
ACOT7,TSPYL5-rt,0.751271766951
C11orf87,TSPYL5-rt,0.751271766951
CAMK2B,TSPYL5-rt,0.751271766951
CELA3A,TSPYL5-rt,0.751271766951
CHGA,TSPYL5-rt,0.751271766951
CLEC4G,TSPYL5-rt,0.751271766951
CLPS,TSPYL5-rt,0.751271766951
CNGA3,TSPYL5-rt,0.751271766951
COL28A1,TSPYL5-rt,0.751271766951
CRH,TSPYL5-rt,0.751271766951
CRYBA2,TSPYL5-rt,0.751271766951
ERO1LB,TSPYL5-rt,0.751271766951
FEV,TSPYL5-rt,0.751271766951
FGF14,TSPYL5-rt,0.751271766951
FSTL5,TSPYL5-rt,0.751271766951
GAD2,TSPYL5-rt,0.751271766951
GALR1,TSPYL5-rt,0.751271766951
GFRA3,TSPYL5-rt,0.751271766951
GUCA2B,TSPYL5-rt,0.751271766951
INS,TSPYL5-rt,0.751271766951
INSM1,TSPYL5-rt,0.751271766951
KCNJ6,TSPYL5-rt,0.751271766951
KCNK16,TSPYL5-rt,0.751271766951
KCNK17,TSPYL5-rt,0.751271766951
KIRREL2,TSPYL5-rt,0.751271766951
LINC00607,TSPYL5-rt,0.751271766951
MIR7-3HG,TSPYL5-rt,0.751271766951
MSMB,TSPYL5-rt,0.751271766951
NDFIP1,TSPYL5-rt,0.751271766951
NEUROD1,TSPYL5-rt,0.751271766951
NKX2-2,TSPYL5-rt,0.751271766951
NPHS1,TSPYL5-rt,0.751271766951
PAX4,TSPYL5-rt,0.751271766951
PCSK1,TSPYL5-rt,0.751271766951
PDX1,TSPYL5-rt,0.751271766951
PTF1A,TSPYL5-rt,0.751271766951
RAB26,TSPYL5-rt,0.751271766951
SCGB1A1,TSPYL5-rt,0.751271766951
SCGN,TSPYL5-rt,0.751271766951
SCTR,TSPYL5-rt,0.751271766951
SDR9C7,TSPYL5-rt,0.751271766951
SLC4A4,TSPYL5-rt,0.751271766951
SV2B,TSPYL5-rt,0.751271766951
ABCC8,FLJ30679-rt,0.832454497325
ACOT7,FLJ30679-rt,0.832454497325
C11orf87,FLJ30679-rt,0.832454497325
CAMK2B,FLJ30679-rt,0.832454497325
CELA3A,FLJ30679-rt,0.832454497325
CHGA,FLJ30679-rt,0.832454497325
CLEC4G,FLJ30679-rt,0.832454497325
CLPS,FLJ30679-rt,0.832454497325
CNGA3,FLJ30679-rt,0.832454497325
COL28A1,FLJ30679-rt,0.832454497325
CRH,FLJ30679-rt,0.832454497325
CRYBA2,FLJ30679-rt,0.832454497325
ERO1LB,FLJ30679-rt,0.832454497325
FEV,FLJ30679-rt,0.832454497325
FGF14,FLJ30679-rt,0.832454497325
FSTL5,FLJ30679-rt,0.832454497325
GAD2,FLJ30679-rt,0.832454497325
GALR1,FLJ30679-rt,0.832454497325
GFRA3,FLJ30679-rt,0.832454497325
GUCA2B,FLJ30679-rt,0.832454497325
INS,FLJ30679-rt,0.832454497325
INSM1,FLJ30679-rt,0.832454497325
KCNJ6,FLJ30679-rt,0.832454497325
KCNK16,FLJ30679-rt,0.832454497325
KCNK17,FLJ30679-rt,0.832454497325
KIRREL2,FLJ30679-rt,0.832454497325
LINC00607,FLJ30679-rt,0.832454497325
MIR7-3HG,FLJ30679-rt,0.832454497325
MSMB,FLJ30679-rt,0.832454497325
NDFIP1,FLJ30679-rt,0.832454497325
NEUROD1,FLJ30679-rt,0.832454497325
NKX2-2,FLJ30679-rt,0.832454497325
NPHS1,FLJ30679-rt,0.832454497325
PAX4,FLJ30679-rt,0.832454497325
PCSK1,FLJ30679-rt,0.832454497325
PDX1,FLJ30679-rt,0.832454497325
PTF1A,FLJ30679-rt,0.832454497325
RAB26,FLJ30679-rt,0.832454497325
SCGB1A1,FLJ30679-rt,0.832454497325
SCGN,FLJ30679-rt,0.832454497325
SCTR,FLJ30679-rt,0.832454497325
SDR9C7,FLJ30679-rt,0.832454497325
SLC4A4,FLJ30679-rt,0.832454497325
SV2B,FLJ30679-rt,0.832454497325
ABCC8,NABP1-rt,0.772534391747
ACOT7,NABP1-rt,0.772534391747
C11orf87,NABP1-rt,0.772534391747
CAMK2B,NABP1-rt,0.772534391747
CELA3A,NABP1-rt,0.772534391747
CHGA,NABP1-rt,0.772534391747
CLEC4G,NABP1-rt,0.772534391747
CLPS,NABP1-rt,0.772534391747
CNGA3,NABP1-rt,0.772534391747
COL28A1,NABP1-rt,0.772534391747
CRH,NABP1-rt,0.772534391747
CRYBA2,NABP1-rt,0.772534391747
ERO1LB,NABP1-rt,0.772534391747
FEV,NABP1-rt,0.772534391747
FGF14,NABP1-rt,0.772534391747
FSTL5,NABP1-rt,0.772534391747
GAD2,NABP1-rt,0.772534391747
GALR1,NABP1-rt,0.772534391747
GFRA3,NABP1-rt,0.772534391747
GUCA2B,NABP1-rt,0.772534391747
INS,NABP1-rt,0.772534391747
INSM1,NABP1-rt,0.772534391747
KCNJ6,NABP1-rt,0.772534391747
KCNK16,NABP1-rt,0.772534391747
KCNK17,NABP1-rt,0.772534391747
KIRREL2,NABP1-rt,0.772534391747
LINC00607,NABP1-rt,0.772534391747
MIR7-3HG,NABP1-rt,0.772534391747
MSMB,NABP1-rt,0.772534391747
NDFIP1,NABP1-rt,0.772534391747
NEUROD1,NABP1-rt,0.772534391747
NKX2-2,NABP1-rt,0.772534391747
NPHS1,NABP1-rt,0.772534391747
PAX4,NABP1-rt,0.772534391747
PCSK1,NABP1-rt,0.772534391747
PDX1,NABP1-rt,0.772534391747
PTF1A,NABP1-rt,0.772534391747
RAB26,NABP1-rt,0.772534391747
SCGB1A1,NABP1-rt,0.772534391747
SCGN,NABP1-rt,0.772534391747
SCTR,NABP1-rt,0.772534391747
SDR9C7,NABP1-rt,0.772534391747
SLC4A4,NABP1-rt,0.772534391747
SV2B,NABP1-rt,0.772534391747
ABCC8,CHST10-rt,0.870681618008
ACOT7,CHST10-rt,0.870681618008
C11orf87,CHST10-rt,0.870681618008
CAMK2B,CHST10-rt,0.870681618008
CELA3A,CHST10-rt,0.870681618008
CHGA,CHST10-rt,0.870681618008
CLEC4G,CHST10-rt,0.870681618008
CLPS,CHST10-rt,0.870681618008
CNGA3,CHST10-rt,0.870681618008
COL28A1,CHST10-rt,0.870681618008
CRH,CHST10-rt,0.870681618008
CRYBA2,CHST10-rt,0.870681618008
ERO1LB,CHST10-rt,0.870681618008
FEV,CHST10-rt,0.870681618008
FGF14,CHST10-rt,0.870681618008
FSTL5,CHST10-rt,0.870681618008
GAD2,CHST10-rt,0.870681618008
GALR1,CHST10-rt,0.870681618008
GFRA3,CHST10-rt,0.870681618008
GUCA2B,CHST10-rt,0.870681618008
INS,CHST10-rt,0.870681618008
INSM1,CHST10-rt,0.870681618008
KCNJ6,CHST10-rt,0.870681618008
KCNK16,CHST10-rt,0.870681618008
KCNK17,CHST10-rt,0.870681618008
KIRREL2,CHST10-rt,0.870681618008
LINC00607,CHST10-rt,0.870681618008
MIR7-3HG,CHST10-rt,0.870681618008
MSMB,CHST10-rt,0.870681618008
NDFIP1,CHST10-rt,0.870681618008
