EXP_GENE,RT_GENE,CORR
SERPINA11,AKR1C3-rt,0.828059462916
SERPINA6,AKR1C3-rt,0.828059462916
SERPINC1,AKR1C3-rt,0.828059462916
SERPINF2,AKR1C3-rt,0.828059462916
SLC22A9,AKR1C3-rt,0.828059462916
SLC3A1,AKR1C3-rt,0.828059462916
TM4SF5,AKR1C3-rt,0.828059462916
ACMSD,RHOU-rt,0.783657583399
AGR2,RHOU-rt,0.783657583399
AGT,RHOU-rt,0.783657583399
AGXT,RHOU-rt,0.783657583399
AHSG,RHOU-rt,0.783657583399
ALDOB,RHOU-rt,0.783657583399
ANGPTL3,RHOU-rt,0.783657583399
ANXA13,RHOU-rt,0.783657583399
ARG1,RHOU-rt,0.783657583399
ASGR2,RHOU-rt,0.783657583399
C4BPB,RHOU-rt,0.783657583399
C6,RHOU-rt,0.783657583399
C8A,RHOU-rt,0.783657583399
CPB2,RHOU-rt,0.783657583399
CYP4F3,RHOU-rt,0.783657583399
FGA,RHOU-rt,0.783657583399
FGL1,RHOU-rt,0.783657583399
FTCD,RHOU-rt,0.783657583399
FXYD2,RHOU-rt,0.783657583399
GP2,RHOU-rt,0.783657583399
HAL,RHOU-rt,0.783657583399
HGD,RHOU-rt,0.783657583399
HOGA1,RHOU-rt,0.783657583399
HPR,RHOU-rt,0.783657583399
HPX,RHOU-rt,0.783657583399
HRG,RHOU-rt,0.783657583399
ITIH1,RHOU-rt,0.783657583399
ITIH2,RHOU-rt,0.783657583399
KNG1,RHOU-rt,0.783657583399
LIPC,RHOU-rt,0.783657583399
NPSR1-AS1,RHOU-rt,0.783657583399
ORM1,RHOU-rt,0.783657583399
ORM2,RHOU-rt,0.783657583399
RBP2,RHOU-rt,0.783657583399
SERPINA11,RHOU-rt,0.783657583399
SERPINA6,RHOU-rt,0.783657583399
SERPINC1,RHOU-rt,0.783657583399
SERPINF2,RHOU-rt,0.783657583399
SLC22A9,RHOU-rt,0.783657583399
SLC3A1,RHOU-rt,0.783657583399
TM4SF5,RHOU-rt,0.783657583399
ACMSD,JAG1-rt,0.926526761553
AGR2,JAG1-rt,0.926526761553
AGT,JAG1-rt,0.926526761553
AGXT,JAG1-rt,0.926526761553
AHSG,JAG1-rt,0.926526761553
ALDOB,JAG1-rt,0.926526761553
ANGPTL3,JAG1-rt,0.926526761553
ANXA13,JAG1-rt,0.926526761553
ARG1,JAG1-rt,0.926526761553
ASGR2,JAG1-rt,0.926526761553
C4BPB,JAG1-rt,0.926526761553
C6,JAG1-rt,0.926526761553
C8A,JAG1-rt,0.926526761553
CPB2,JAG1-rt,0.926526761553
CYP4F3,JAG1-rt,0.926526761553
FGA,JAG1-rt,0.926526761553
FGL1,JAG1-rt,0.926526761553
FTCD,JAG1-rt,0.926526761553
FXYD2,JAG1-rt,0.926526761553
GP2,JAG1-rt,0.926526761553
HAL,JAG1-rt,0.926526761553
HGD,JAG1-rt,0.926526761553
HOGA1,JAG1-rt,0.926526761553
HPR,JAG1-rt,0.926526761553
HPX,JAG1-rt,0.926526761553
HRG,JAG1-rt,0.926526761553
ITIH1,JAG1-rt,0.926526761553
ITIH2,JAG1-rt,0.926526761553
KNG1,JAG1-rt,0.926526761553
LIPC,JAG1-rt,0.926526761553
NPSR1-AS1,JAG1-rt,0.926526761553
ORM1,JAG1-rt,0.926526761553
ORM2,JAG1-rt,0.926526761553
RBP2,JAG1-rt,0.926526761553
SERPINA11,JAG1-rt,0.926526761553
SERPINA6,JAG1-rt,0.926526761553
SERPINC1,JAG1-rt,0.926526761553
SERPINF2,JAG1-rt,0.926526761553
SLC22A9,JAG1-rt,0.926526761553
SLC3A1,JAG1-rt,0.926526761553
TM4SF5,JAG1-rt,0.926526761553
ACMSD,DYNLRB2-rt,0.806858560782
AGR2,DYNLRB2-rt,0.806858560782
AGT,DYNLRB2-rt,0.806858560782
AGXT,DYNLRB2-rt,0.806858560782
AHSG,DYNLRB2-rt,0.806858560782
ALDOB,DYNLRB2-rt,0.806858560782
ANGPTL3,DYNLRB2-rt,0.806858560782
ANXA13,DYNLRB2-rt,0.806858560782
